ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12892381,JF474066,2022-11-12 19:00:00,007XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1121,11.0,27.0,23.0,06,1153904.0,1904932.0,2022,01/03/2023 03:40:27 PM,41.894967093,-87.710200726,"(41.894967093, -87.710200726)"
12609810,JF134278,2022-02-05 01:24:00,019XX E 85TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,412,4.0,8.0,45.0,15,1190511.0,1848997.0,2022,01/03/2023 03:40:27 PM,41.740670056,-87.577561804,"(41.740670056, -87.577561804)"
13001077,JG174511,2023-03-05 04:50:00,034XX W COLUMBUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8.0,18.0,70.0,08B,1154650.0,1850488.0,2023,08/19/2023 03:40:26 PM,41.745550733,-87.708913987,"(41.745550733, -87.708913987)"
13135029,JG334503,2023-07-09 19:00:00,053XX S KIMBARK AVE,0810,THEFT,OVER $500,STREET,False,False,234,2.0,5.0,41.0,06,1185567.0,1870173.0,2023,08/19/2023 03:40:26 PM,41.798896639,-87.595009869,"(41.798896639, -87.595009869)"
13004816,JG179011,2023-03-08 23:33:00,062XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,825,8.0,16.0,66.0,14,1160443.0,1863219.0,2023,08/19/2023 03:40:26 PM,41.780369155,-87.687336877,"(41.780369155, -87.687336877)"
13190380,JG400197,2023-08-27 18:00:00,014XX E 71ST PL,0810,THEFT,OVER $500,APARTMENT,False,False,324,3.0,8.0,43.0,06,1187111.0,1857876.0,2023,09/04/2023 03:42:34 PM,41.765116142,-87.589737733,"(41.765116142, -87.589737733)"
13131104,JG329772,2023-07-06 00:40:00,030XX W 65TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,823,8.0,15.0,66.0,14,1157419.0,1861384.0,2023,08/19/2023 03:40:26 PM,41.775395452,-87.698473117,"(41.775395452, -87.698473117)"
12608603,JF132718,2022-02-03 13:26:00,068XX S PEORIA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,723,7.0,6.0,68.0,15,1171489.0,1859417.0,2022,01/03/2023 03:40:27 PM,41.769701163,-87.646951638,"(41.769701163, -87.646951638)"
12370691,JE236417,2021-05-20 12:00:00,008XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1832,18.0,2.0,8.0,11,1175391.0,1905886.0,2021,05/27/2021 03:41:07 PM,41.897129577,-87.631256529,"(41.897129577, -87.631256529)"
12707884,JF253229,2022-05-23 18:00:00,064XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2432,24.0,49.0,1.0,06,1165107.0,1942813.0,2022,01/03/2023 03:40:27 PM,41.998683762,-87.667975129,"(41.998683762, -87.667975129)"
13147509,JG349410,2023-07-19 22:00:00,054XX N PAULINA ST,0810,THEFT,OVER $500,STREET,False,False,2012,20.0,40.0,77.0,06,1164017.0,1936036.0,2023,08/19/2023 03:40:26 PM,41.980110641,-87.672177357,"(41.980110641, -87.672177357)"
11944193,JD106973,2020-01-06 18:00:00,012XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,1233,12.0,28.0,28.0,07,1165916.0,1894587.0,2020,01/13/2020 03:41:18 PM,41.866331725,-87.666379171,"(41.866331725, -87.666379171)"
12986563,JG157117,2023-02-18 01:00:00,038XX W 61ST PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,823,8.0,23.0,65.0,07,1151731.0,1863546.0,2023,08/19/2023 03:40:26 PM,41.781441654,-87.719268299,"(41.781441654, -87.719268299)"
12734906,JF285602,2022-06-19 08:38:00,062XX S KOLMAR AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,813,8.0,13.0,65.0,08A,1147114.0,1862812.0,2022,01/03/2023 03:40:27 PM,41.779516668,-87.736214206,"(41.779516668, -87.736214206)"
12239091,JD451821,2020-12-07 07:21:00,013XX S CANAL ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,124,1.0,11.0,28.0,08B,1173336.0,1893976.0,2020,12/17/2020 03:40:05 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
12345102,JE205147,2021-03-24 18:30:00,047XX S WOODLAWN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,222,2.0,4.0,39.0,11,1185045.0,1873710.0,2021,04/21/2021 03:40:49 PM,41.808614721,-87.596812985,"(41.808614721, -87.596812985)"
13115467,JG310875,2023-06-22 08:21:00,008XX S FINANCIAL PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,123,1.0,34.0,32.0,08B,1175009.0,1896652.0,2023,08/19/2023 03:40:26 PM,41.871799513,-87.632936347,"(41.871799513, -87.632936347)"
13049296,JG231841,2023-04-20 15:00:00,050XX N MARINE DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2024,20.0,48.0,3.0,11,1169647.0,1934135.0,2023,08/19/2023 03:40:26 PM,41.974773138,-87.651528104,"(41.974773138, -87.651528104)"
13088181,JG278503,2023-05-27 22:00:00,065XX S KILBOURN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,833,8.0,13.0,65.0,26,1147502.0,1860874.0,2023,08/19/2023 03:40:26 PM,41.774191073,-87.734841178,"(41.774191073, -87.734841178)"
13170456,JG376434,2023-08-09 17:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1.0,34.0,32.0,06,1176352.0,1900927.0,2023,08/19/2023 03:40:26 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12410889,JE285390,2021-06-30 21:40:00,009XX W CHESTNUT ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1213,12.0,27.0,24.0,03,1169929.0,1906320.0,2021,07/07/2021 03:40:15 PM,41.898441399,-87.651304846,"(41.898441399, -87.651304846)"
12456404,JE341870,2021-08-18 18:04:00,084XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,412,4.0,8.0,46.0,14,1193305.0,1849556.0,2021,08/25/2021 03:43:29 PM,41.742136211,-87.567306809,"(41.742136211, -87.567306809)"
12218268,JD427980,2020-10-17 14:00:00,030XX N ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1931,19.0,32.0,6.0,11,1165130.0,1920070.0,2020,12/17/2020 03:40:05 PM,41.936275601,-87.668539693,"(41.936275601, -87.668539693)"
12803136,JF367362,2021-04-02 09:00:00,020XX W FARWELL AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2411,24.0,50.0,2.0,11,,,2021,08/24/2022 03:41:16 PM,,,
12133197,JD329458,2020-08-01 12:00:00,033XX N KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1731,17.0,30.0,16.0,14,1146460.0,1921832.0,2020,08/15/2020 03:41:13 PM,41.941487463,-87.737109266,"(41.941487463, -87.737109266)"
12610859,JF135620,2021-10-06 00:00:00,086XX S HERMITAGE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,614,6.0,21.0,71.0,10,,,2021,02/07/2022 03:40:32 PM,,,
12130433,JD326232,2020-08-09 09:50:00,001XX S WABASH AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,False,False,112,1.0,42.0,32.0,10,1176828.0,1899818.0,2020,08/16/2020 03:41:29 PM,41.880446279,-87.626162366,"(41.880446279, -87.626162366)"
12073723,JD259257,2020-06-09 22:14:00,104XX S AVENUE G,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,False,False,432,4.0,10.0,52.0,15,1203157.0,1836451.0,2020,06/16/2020 03:43:04 PM,41.705928828,-87.531657258,"(41.705928828, -87.531657258)"
12046877,JD227971,2020-03-31 09:00:00,020XX N KENMORE AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1811,18.0,43.0,7.0,06,1168973.0,1913712.0,2020,05/14/2020 08:46:14 AM,41.918746286,-87.65460131,"(41.918746286, -87.65460131)"
12869700,JF445957,2022-10-23 13:40:00,018XX S BLUE ISLAND AVE,0460,BATTERY,SIMPLE,STREET,False,False,1233,12.0,25.0,31.0,08B,1167226.0,1891297.0,2022,01/03/2023 03:40:27 PM,41.857275654,-87.661664549,"(41.857275654, -87.661664549)"
12873714,JF451504,2022-04-07 20:00:00,073XX N GREENVIEW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2423,24.0,49.0,1.0,14,1165033.0,1948518.0,2022,01/03/2023 03:40:27 PM,42.014339973,-87.668084274,"(42.014339973, -87.668084274)"
12148356,JD346709,2020-08-25 03:25:00,085XX S BURLEY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,424,4.0,10.0,46.0,26,1199293.0,1849019.0,2020,09/01/2020 03:41:42 PM,41.740514279,-87.54538536,"(41.740514279, -87.54538536)"
12829897,JF399406,2022-09-17 08:15:00,004XX N LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1523,15.0,37.0,25.0,14,1140961.0,1902385.0,2022,01/03/2023 03:40:27 PM,41.888225927,-87.757800201,"(41.888225927, -87.757800201)"
12671421,JF208767,2022-04-15 03:00:00,053XX W PENSACOLA AVE,0810,THEFT,OVER $500,STREET,False,False,1624,16.0,38.0,15.0,06,1139885.0,1928403.0,2022,01/03/2023 03:40:27 PM,41.95964186,-87.761114103,"(41.95964186, -87.761114103)"
12027134,JD205740,2020-04-09 09:00:00,029XX W 40TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,921,9.0,12.0,58.0,26,1157533.0,1877656.0,2020,04/16/2020 03:41:41 PM,41.820045726,-87.697614053,"(41.820045726, -87.697614053)"
12961728,JG126543,2022-10-22 01:00:00,023XX S CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,1024,10.0,22.0,30.0,06,,,2022,01/24/2023 03:42:46 PM,,,
12355375,JE217817,2021-05-03 01:30:00,002XX N ALBANY AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1222,12.0,27.0,27.0,03,1155670.0,1901659.0,2021,05/10/2021 03:40:27 PM,41.885950291,-87.703802846,"(41.885950291, -87.703802846)"
12713691,JF259963,2022-05-29 12:50:00,039XX W 44TH ST,0810,THEFT,OVER $500,STREET,False,False,821,8.0,14.0,57.0,06,1150819.0,1875180.0,2022,01/03/2023 03:40:27 PM,41.813384909,-87.722308758,"(41.813384909, -87.722308758)"
12768562,JF326545,2022-07-21 19:45:00,005XX E 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,624,6.0,6.0,69.0,08B,1181027.0,1855399.0,2022,01/03/2023 03:40:27 PM,41.758461159,-87.612113284,"(41.758461159, -87.612113284)"
12239381,JD452513,2020-12-06 12:00:00,015XX S WABASH AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,131,1.0,3.0,33.0,08B,1177014.0,1892855.0,2020,12/17/2020 03:40:05 PM,41.861335178,-87.625690175,"(41.861335178, -87.625690175)"
12667840,JF204564,2022-04-08 12:30:00,011XX W ADAMS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1232,12.0,25.0,28.0,11,1168850.0,1899256.0,2022,01/03/2023 03:40:27 PM,41.879080764,-87.655472877,"(41.879080764, -87.655472877)"
12656508,JF189979,2022-03-28 18:10:00,048XX N MAGNOLIA AVE,0810,THEFT,OVER $500,APARTMENT,False,False,2033,20.0,47.0,3.0,06,1167057.0,1932694.0,2022,01/03/2023 03:40:27 PM,41.970875157,-87.661093881,"(41.970875157, -87.661093881)"
12855390,JF429002,2022-10-10 11:28:00,068XX S RIDGELAND AVE,0580,STALKING,SIMPLE,APARTMENT,False,True,332,3.0,5.0,43.0,08A,1189044.0,1860038.0,2022,01/03/2023 03:40:27 PM,41.771002776,-87.582583655,"(41.771002776, -87.582583655)"
12146459,JD344849,2020-08-25 14:17:00,039XX N WESTERN AVE,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1921,19.0,47.0,5.0,13,1159666.0,1926273.0,2020,09/01/2020 03:41:42 PM,41.953411521,-87.688448935,"(41.953411521, -87.688448935)"
12181456,JD385360,2020-10-01 15:40:00,001XX E SUPERIOR ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1834,18.0,42.0,8.0,15,1177075.0,1905389.0,2020,10/08/2020 03:43:51 PM,41.895727804,-87.62508658,"(41.895727804, -87.62508658)"
12563211,JE472095,2021-12-10 01:40:00,002XX W 119TH ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,522,5.0,34.0,53.0,04B,1176623.0,1826024.0,2021,12/17/2021 03:45:02 PM,41.677952365,-87.629134044,"(41.677952365, -87.629134044)"
12830098,JF399630,2022-09-17 10:45:00,0000X E 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,131,1.0,3.0,33.0,08B,1177282.0,1890283.0,2022,01/03/2023 03:40:27 PM,41.854271374,-87.624784323,"(41.854271374, -87.624784323)"
12378539,JE246164,2021-05-28 18:00:00,021XX S SPAULDING AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1024,10.0,24.0,30.0,08B,1154690.0,1889632.0,2021,06/04/2021 03:40:30 PM,41.852966589,-87.707723515,"(41.852966589, -87.707723515)"
12481651,JE370306,2021-09-12 02:00:00,061XX S RACINE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,POLICE FACILITY / VEHICLE PARKING LOT,False,True,713,7.0,16.0,67.0,04B,1169371.0,1864103.0,2021,09/19/2021 03:40:44 PM,41.782606243,-87.654579713,"(41.782606243, -87.654579713)"
12481187,JE372016,2021-09-12 20:00:00,024XX W ROOSEVELT RD,0320,ROBBERY,STRONG ARM - NO WEAPON,GAS STATION,False,False,1135,11.0,28.0,28.0,03,1160395.0,1894644.0,2021,09/19/2021 03:40:44 PM,41.866604054,-87.686645691,"(41.866604054, -87.686645691)"
12206467,JD414630,2020-10-29 15:14:00,013XX N WOOD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1424,14.0,1.0,24.0,11,1164277.0,1909006.0,2020,12/17/2020 03:40:05 PM,41.905933397,-87.671988129,"(41.905933397, -87.671988129)"
12312941,JE166102,2021-02-24 16:00:00,003XX S MORGAN ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1232,12.0,25.0,28.0,06,1169829.0,1898664.0,2021,03/13/2021 03:39:31 PM,41.877434999,-87.651895443,"(41.877434999, -87.651895443)"
12257994,JD474413,2020-12-31 03:40:00,001XX N OAKLEY BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,True,1223,12.0,27.0,28.0,08B,1161054.0,1901054.0,2020,03/04/2021 03:40:19 PM,41.884180033,-87.684048419,"(41.884180033, -87.684048419)"
12665839,JF202091,2022-04-08 23:10:00,011XX W PATTERSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1923,19.0,44.0,6.0,08B,1167911.0,1924391.0,2022,01/03/2023 03:40:27 PM,41.948072988,-87.658194207,"(41.948072988, -87.658194207)"
12671645,JF209155,2022-04-13 14:00:00,054XX S ELSDON AVE,0810,THEFT,OVER $500,STREET,False,False,822,8.0,23.0,62.0,06,1153150.0,1868163.0,2022,01/03/2023 03:40:27 PM,41.794083466,-87.713943918,"(41.794083466, -87.713943918)"
12709888,JF254033,2022-05-24 15:30:00,051XX W ALTGELD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2521,25.0,31.0,19.0,08B,1141693.0,1916149.0,2022,01/03/2023 03:40:27 PM,41.925982391,-87.754771078,"(41.925982391, -87.754771078)"
12523859,JE423881,2021-10-27 08:15:00,039XX E 105TH ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,432,4.0,10.0,52.0,08A,1204126.0,1835955.0,2021,11/03/2021 03:42:44 PM,41.704542957,-87.528125929,"(41.704542957, -87.528125929)"
12684911,JF224834,2022-04-29 21:30:00,046XX S PRAIRIE AVE,0485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,False,True,215,2.0,3.0,38.0,04B,1178824.0,1874221.0,2022,01/03/2023 03:40:27 PM,41.810160981,-87.619614446,"(41.810160981, -87.619614446)"
12005309,JD180974,2020-02-22 17:30:00,051XX S Kimbark Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,234,2.0,4.0,41.0,06,1185540.0,1871215.0,2020,03/18/2020 03:40:21 PM,41.801756603,-87.595076063,"(41.801756603, -87.595076063)"
12135597,JD332393,2020-07-31 17:00:00,010XX W GLENLAKE AVE,0810,THEFT,OVER $500,STREET,False,False,2433,24.0,48.0,77.0,06,1168419.0,1940532.0,2020,08/19/2020 03:48:28 PM,41.99235339,-87.655857753,"(41.99235339, -87.655857753)"
12222730,JD433149,2020-11-13 20:00:00,0000X E SCHILLER ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1824,18.0,43.0,8.0,06,1176546.0,1909794.0,2020,12/17/2020 03:40:05 PM,41.907827295,-87.626896229,"(41.907827295, -87.626896229)"
12287650,JE134714,2021-02-06 22:20:00,062XX S KOSTNER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,813,8.0,23.0,65.0,15,1148112.0,1862840.0,2021,02/13/2021 03:40:04 PM,41.779574429,-87.732554648,"(41.779574429, -87.732554648)"
12300368,JE151077,2020-08-25 12:00:00,005XX W OHARE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,False,False,1654,16.0,41.0,76.0,07,,,2020,02/25/2021 03:42:18 PM,,,
12684226,JF224028,2022-04-29 00:00:00,088XX S EAST END AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,412,4.0,8.0,48.0,26,1189097.0,1846645.0,2022,01/03/2023 03:40:27 PM,41.734249897,-87.582817634,"(41.734249897, -87.582817634)"
12956997,JG121536,2023-01-18 18:00:00,042XX W HIRSCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2534,25.0,26.0,23.0,07,1147701.0,1908981.0,2023,08/19/2023 03:40:26 PM,41.906199338,-87.732878791,"(41.906199338, -87.732878791)"
12046785,JD227807,2020-05-09 04:15:00,042XX W MAYPOLE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,1114,11.0,28.0,26.0,04B,1148034.0,1901115.0,2020,05/16/2020 03:40:57 PM,41.88460779,-87.73185811,"(41.88460779, -87.73185811)"
12565364,JE474689,2021-12-12 07:59:00,070XX S CLYDE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,331,3.0,5.0,43.0,08A,1191430.0,1858677.0,2021,12/19/2021 03:40:35 PM,41.767210601,-87.57388166,"(41.767210601, -87.57388166)"
12484267,JE375636,2021-09-16 11:03:00,023XX W 107TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,2212,22.0,19.0,75.0,08A,1162374.0,1833607.0,2021,09/23/2021 03:45:32 PM,41.699069219,-87.681080291,"(41.699069219, -87.681080291)"
12631764,JF160700,2022-02-24 13:05:00,028XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,False,False,133,1.0,4.0,35.0,06,1179378.0,1886082.0,2022,01/03/2023 03:40:27 PM,41.842695834,-87.61721984,"(41.842695834, -87.61721984)"
12251411,JD466654,2020-12-22 02:00:00,052XX N RESERVE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1614,16.0,41.0,76.0,06,1116985.0,1933617.0,2020,12/29/2020 03:40:48 PM,41.974338479,-87.84519753,"(41.974338479, -87.84519753)"
13197724,JG408977,2023-09-03 02:20:00,022XX W WALNUT ST,0460,BATTERY,SIMPLE,STREET,False,False,1223,12.0,27.0,28.0,08B,1161535.0,1901638.0,2023,09/11/2023 03:41:54 PM,41.885772579,-87.682265862,"(41.885772579, -87.682265862)"
13051310,JG234308,2023-04-23 11:35:00,071XX S JEFFERY BLVD,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,333,3.0,5.0,43.0,18,1190776.0,1858184.0,2023,08/19/2023 03:40:26 PM,41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
12677640,JF216203,2022-04-22 13:00:00,010XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1824,18.0,42.0,8.0,06,1177305.0,1907265.0,2022,01/03/2023 03:40:27 PM,41.900870422,-87.624184899,"(41.900870422, -87.624184899)"
12043503,JD224065,2020-05-04 01:00:00,113XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,531,5.0,9.0,50.0,08B,1182934.0,1829956.0,2020,05/11/2020 03:41:39 PM,41.688598454,-87.605912285,"(41.688598454, -87.605912285)"
12913852,JF499932,2022-12-05 23:00:00,012XX S INDEPENDENCE BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1011,10.0,24.0,29.0,06,1151447.0,1894213.0,2022,01/03/2023 03:40:27 PM,41.865601613,-87.71950626,"(41.865601613, -87.71950626)"
12995979,JG168479,2023-02-27 23:36:00,022XX N KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2522,25.0,35.0,20.0,08B,1146687.0,1914563.0,2023,08/19/2023 03:40:26 PM,41.921536324,-87.736460933,"(41.921536324, -87.736460933)"
13165953,JG370068,2023-08-05 04:22:00,006XX N ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1215,12.0,1.0,24.0,05,1165609.0,1904580.0,2023,08/19/2023 03:40:26 PM,41.893759857,-87.667221463,"(41.893759857, -87.667221463)"
12082247,JD268966,2020-06-18 23:00:00,064XX N RIDGE BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2412,24.0,50.0,2.0,06,1162641.0,1942703.0,2020,06/25/2020 03:41:40 PM,41.998434142,-87.677049865,"(41.998434142, -87.677049865)"
12010900,JD187618,2020-03-16 14:40:00,013XX N HUDSON AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,1821,18.0,27.0,8.0,03,1173068.0,1909520.0,2020,03/23/2020 03:42:46 PM,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
12473364,JE362601,2021-09-05 14:19:00,054XX W MADISON ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1522,15.0,29.0,25.0,06,1139716.0,1899481.0,2021,09/12/2021 03:40:20 PM,41.880279804,-87.762443285,"(41.880279804, -87.762443285)"
12996762,JG169182,2023-02-28 15:15:00,112XX S BISHOP ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2234,22.0,34.0,75.0,08B,1168561.0,1830292.0,2023,08/19/2023 03:40:26 PM,41.689841504,-87.658521366,"(41.689841504, -87.658521366)"
12583948,JF102462,2022-01-03 16:30:00,062XX S NORMAL BLVD,0560,ASSAULT,SIMPLE,STREET,False,False,711,7.0,20.0,68.0,08A,1174039.0,1863339.0,2022,01/03/2023 03:40:27 PM,41.780407352,-87.637488172,"(41.780407352, -87.637488172)"
13229610,JG446859,2023-10-01 21:00:00,097XX S HARVARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,False,511,5.0,9.0,49.0,14,1175677.0,1840239.0,2023,10/09/2023 03:41:55 PM,41.716981587,-87.632173136,"(41.716981587, -87.632173136)"
12442801,JE325271,2021-08-04 02:02:00,052XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,934,9.0,20.0,61.0,14,1169871.0,1870119.0,2021,08/11/2021 03:41:43 PM,41.799103991,-87.652571916,"(41.799103991, -87.652571916)"
12984216,JG154365,2023-02-16 01:00:00,010XX E 101ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,511,5.0,8.0,50.0,14,1184962.0,1838028.0,2023,08/19/2023 03:40:26 PM,41.710701807,-87.598235741,"(41.710701807, -87.598235741)"
12267045,JE109992,2021-01-11 17:15:00,042XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,214,2.0,4.0,38.0,08A,1182309.0,1877148.0,2021,01/18/2021 03:40:30 PM,41.81811276,-87.60674129,"(41.81811276, -87.60674129)"
13070968,JG258208,2023-05-11 19:05:00,075XX S PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE / UNIVERSITY - GROUNDS,False,False,833,8.0,18.0,65.0,26,1151002.0,1854551.0,2023,08/19/2023 03:40:26 PM,41.756772166,-87.722175346,"(41.756772166, -87.722175346)"
12746868,JF300266,2022-06-30 09:00:00,002XX E 121ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,532,5.0,9.0,53.0,06,1180025.0,1824736.0,2022,01/03/2023 03:40:27 PM,41.674340927,-87.616720845,"(41.674340927, -87.616720845)"
12605075,JF128441,2022-01-30 04:30:00,012XX E 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,False,False,222,2.0,4.0,39.0,14,1185252.0,1874089.0,2022,01/03/2023 03:40:27 PM,41.809649854,-87.596041839,"(41.809649854, -87.596041839)"
11986148,JD157699,2020-02-19 15:57:00,016XX W 47TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,924,9.0,15.0,61.0,06,1166298.0,1873549.0,2020,02/28/2020 03:41:24 PM,41.80859321,-87.665577234,"(41.80859321, -87.665577234)"
12491307,JE384343,2021-09-22 07:50:00,021XX W CHICAGO AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1212,12.0,2.0,24.0,06,1161896.0,1905312.0,2021,09/29/2021 03:41:20 PM,41.895846815,-87.6808376,"(41.895846815, -87.6808376)"
12934716,JF524763,2022-12-28 04:15:00,020XX S CLARK ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,True,131,1.0,3.0,33.0,08B,1175819.0,1890453.0,2022,01/04/2023 03:41:19 PM,41.854770868,-87.630148953,"(41.854770868, -87.630148953)"
